"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions"
"9","/10","Your move marvel!","https://www.imdb.com/review/rw9115474/?ref_=tt_urv","riveraphillip","https://www.imdb.com/user/ur60164847/?ref_=tt_urv","11 June 2023","This is franchise filmmaking done right. Better than anything marvel has pumped out since endgame. Just came back from an imax 3d show. Hats off to the producers and director, Steven Caple Jr. A very rousing and well thought out picture. From the relatable setting and characters, pristine 3d picture, CGI, and soundtrack. Had an adorable about 10 year old kid next to me who was so excited about what he's just witnessing in 3d at one point he reached out to the screen and asked his father if he can touch it. Wow!Anthony Ramos and Dominique Fishback deserve a lot of credit for selling their mediocre dialog with conviction and providing the story with some heart and emotion.If I'm not mistaken, this is the first live action transformer movie not to have visual effects by famed house ILM (industrial light & Magic). You can hardly tell. Bravo to everyone involved.","1 out of 4 found this helpful."
"9","/10","Better than expected. Must watch for fans","https://www.imdb.com/review/rw9339612/?ref_=tt_urv","kulkeshkumar","https://www.imdb.com/user/ur61495021/?ref_=tt_urv","24 September 2023","It is better than expected. They story line and cast is amazing. Now in think writer and director are thinking about carrying the transformers franchise forward and in the right way.There are many different new faces to watch and explore the movie more. Octopus prime, Bumblebee both are as usual the stealer. But the new wow character is maximals. He is superb to watch and I loved this character.The action scenes could be better. Thanks for carrying this franchise I mean wonderful franchise forward.Expecting better story, action and music in next franchise. I would recommend everyone to must watch.","1 out of 4 found this helpful."
"9","/10","I have to say that is how you do a Transformers movie","https://www.imdb.com/review/rw9109854/?ref_=tt_urv","shoebsaad","https://www.imdb.com/user/ur62172597/?ref_=tt_urv","9 June 2023","Transformers: Rise of the Beasts strikes a perfect balance between action-packed sequences and heartfelt moments. The action scenes are well-executed, with impressive visual effects and thrilling robot battles. However, the movie shines brightest in its quieter, more intimate moments, allowing the audience to witness the evolving bond between Noah and Mirage. These moments bring a sense of heart and humanity to the story, making it more than just a typical blockbuster.One of the strengths of ""ROTB"" is its focus on character development. Anthony Ramos delivers a strong performance as Noah, a relatable and likable protagonist. He brings depth and emotional resonance to his role, allowing the audience to connect with his character's journey.Another noteworthy aspect of ""ROTB"" is its nostalgic 1990s setting. The film pays homage to the original ""Transformers"" animated series, capturing the spirit and aesthetic of the era. From the soundtrack featuring iconic '90s music to the retro designs of the Transformers, the movie embraces its nostalgia without relying on it as a crutch.While ""ROTB"" is a refreshing departure from the previous ""Transformers"" films, it still retains some of the franchise's trademark elements. There are moments of humor and lightheartedness, as well as exhilarating action sequences. However, the movie manages to find its own identity by focusing on character-driven storytelling, emphasizing the human-robot relationship.In conclusion, ""ROTB"" is a delightful and enjoyable film that successfully revitalizes the ""Transformers"" franchise. With strong performances, a heartfelt story, and impressive visual effects, it captures the essence of the beloved characters and provides an entertaining experience for both fans and newcomers. Whether you're a fan of the Transformers or simply looking for an engaging science fiction adventure, ""ROTB"" is definitely worth watching.For me easily the best Transformers film after Bumblebee, and I hope Steven Caple Jr. Will stay and do more.","4 out of 11 found this helpful."
"9","/10","Spectacular!","https://www.imdb.com/review/rw9257243/?ref_=tt_urv","zacharyzc","https://www.imdb.com/user/ur63918118/?ref_=tt_urv","13 August 2023","I don't get the low ratings for this movie. The entire time, it felt like watching the OG Transformers mixed with Beast Wars. In the span of two films, Bumblebee included, the writers and directors have done what the Bay movies never did, gave us fleshed out characters with complexities and motivations without the overacting. The designs of the Autobots and Maximals look amazing on film. The twist at the end came out of nowhere yet feels right at home. No one was wasted or ignored. I am eager to see this new set of films continue and expand. Keep the character driven stories and slowly expand the lore. This was awesome!!!","1 out of 6 found this helpful."
"9","/10","Loved it !!!","https://www.imdb.com/review/rw9144729/?ref_=tt_urv","thomashall-90602","https://www.imdb.com/user/ur74081515/?ref_=tt_urv","25 June 2023","Transformers: Rise of the Beasts is simply amazing! This new installment of the Transformers franchise will leave fans of all ages thrilled and satisfied. The movie is packed with intense action scenes, spectacular visual effects and a solid storyline that will keep you on the edge of your seat.Transformers: Rise of the Beasts dives deeper into the lore and history of the Transformers, taking us to locations around the world that are tied into the story seamlessly. The action scenes are spectacularly choreographed and executed, making them one of the highlights of the movie.Finally, the movie boasts stunning computer-generated imagery that immerses you in the world of the Transformers like never before. It's a visual feast from start to finish!Overall, Transformers: Rise of the Beasts is a brilliant movie that is definitely worth watching. It's a thrilling ride that Transformers fans will absolutely love!","0 out of 5 found this helpful."
"9","/10","Exponentially better than the copy/paste Michael Bay films...","https://www.imdb.com/review/rw9197972/?ref_=tt_urv","SamfurinMinklefists","https://www.imdb.com/user/ur75859637/?ref_=tt_urv","18 July 2023","Finally a Transformers film I actually enjoyed! Lots of LOL moments. The CGI was amazing. The visual design and scale of the Autobots, etc. Were more accurate IMHO. The story moved nicely, there wasn't those non-stop ADD fight scenes in other Transformer films.... Michael Bay could learn a thing or two (or maybe just stick to producing, rather than directing).Peter Cullen as Optimus Prime brings his A game (as usual).There are some 'Easter egg' one liner moments, along with a few fresh surprises. And at just over 2 hours, its not overly taxing. You'd have to be a pretty miserable person to not enjoy this film. 9/10.","2 out of 6 found this helpful."
"9","/10","Very Good...Not perfect....But very very Good.","https://www.imdb.com/review/rw9111954/?ref_=tt_urv","ajayvasanthrock","https://www.imdb.com/user/ur81763254/?ref_=tt_urv","10 June 2023","Don't get turned off by the negative reviews. These people always expect a ton more from everything and will be hard to please.As always I went to see Transformers for excellent CGI VFX and SFX.Past all entries hold up in that regard, so at the end of the day we won't return empty.BUT This time, writing was unexpectedly good too.This year's Transformers was GRAND......HUGE......PACKED. And did I mention GRAND?.(War)The VA cast nailed it as usual and this time the movie did few things right.1. No cringe dialogues
2. No unnecessary explosions
3. On point story progression without lag
4. No unnecessary slo-mo
5. Actually funny (Pete)Usually every Transformers will focus on Optimus Prime being the leader dad and bumblebee being the favourite but naughty child. This is movie has that too but also focus more on other Autobots and humans. And ofcourse Animal Bots. It was a nice change of pace.Some sequences are very well made to give impactful THRILLING experience and EMOTIONAL experience. (You would know after watching it)Overall it's a solid Summer movie.🔥🔥","3 out of 7 found this helpful."
"9","/10","The transformers movie I was looking for!! (As a kid from the late 80's and a fan of the Transformers brand""","https://www.imdb.com/review/rw9117028/?ref_=tt_urv","filipeteixeiradesousa","https://www.imdb.com/user/ur82612132/?ref_=tt_urv","12 June 2023","I've just witnessed the most epic movie that transported me straight back to the good ol' days of the 80s cartoons. The new Transformers film nailed it, and I'm buzzing with excitement to share why!This movie hit me right in the nostalgia feels! It felt like I was watching a live-action version of those classic cartoons I used to obsess over. The Transformers came to life in all their glory, and the attention to detail was mind-blowing.The action scenes were non-stop adrenaline-pumping madness, but they also threw in some heartfelt moments that made my inner fanboy jump for joy.I've seen top reviewers complain about the last act as a ""CGI mess"" but I loved it!It is not perfect, I felt like it ran a bit slow when it was focusing on the human characters, but I'm happy to say, this is a worthy sequel of Bumblebee! Highly recommend!","4 out of 6 found this helpful."
"9","/10","This Movie was Awesome but flawed","https://www.imdb.com/review/rw9193984/?ref_=tt_urv","18Buddha","https://www.imdb.com/user/ur87524412/?ref_=tt_urv","16 July 2023","This movie I would probably rate an 8/10 but because of the heavily fan service done throughout the movie & at the special endings credits scene I have upped it to 9/10.Sure this film does have flaws such as the lack of Predacons & Decepticons, their was only 1 Predacon sadly, but I believe maybe in the next film they will now have a chance to introduce the Predacons next with some more Maximals to appear maybe?Another flaw I disliked is that the lack of names spoken, I mean the Terrorcons you wouldnt even know most of their names unless you googled it.Overall though this film has been a major Fan service which I truly love, not only do we get to see our childhood cartoon characters in Beast Wars comes alive but also in the special ending credits we get a very insane surprise!! If you dont give this movie extra points for their creativity too finally do this surprise credits ending then I duno what will? Literally this is almost every fans dream growing up to see it come to fruition.I seen some reviews below giving this film a 1/10 or 2/10 and im like thinking if thats the case what would you rate B lister or C Lister movies lol?Seen another comment complain the CGI is trash when the CGI is totally in line with the rest of rhe Transformers movies and also of very high quality, trash CGI would be one of those $10k -50k budget movies, not a Transformer film, if u wnat trash CGI go watch the copycat film called TransMorphs lolI think alot of people are just mad their was no white character in sight and thats okay considering many of the movies was largely all about white characters so why cry about it? Literally 1 guy in the review said its trash that they include racial equality agenda in this film and how they ruined the movie for fans to make it racially motivated but lets be real here people, the only people making this film racially problematic is you people bringing it up. Maybe to the writers & Director they didnt even think about race when filming this movie and instead just looked for people suitable for the roles but guess who makes it about race?The people crying theirs no white people.Some people also complained that cause the main human characters were minorities & not White that it is pushing a Woke Agenda? So then if the characters were just white you wouldnt be crying its a white supremacist agenda would you?Or maybe they just angry that theirs no hot chicks in the film? Who knowsPersonally I rather see a hot asian or white chick as lead actress then the current actress but either way it didnt affect my viewing experience at all. People forget this is a Transformers film, who cares if the human characters involved can carry the franchise or not? Who says they will be in the next film? Literally all fans have come to watch this film for Transformers, not the human characters. I feel people are totally nitpicking for something to complain just cause they are so mad its a Non-White movie lolMaybe some people forget America isnt just a White country, theirs other minority ethnicities too & Im sure even if they had added abunch of white minor characters that these people would still be downvoting the movie n crying.Lets not het it twisted, yall aint mad that their wasnt no White characters in this film, u are totally mad that the main characters are not white. Another reviewer claimed hes tired of the Transformers taking the front n center in the story plots but its .. a Transformers Movie!! Duh!!Idiots i swear lol.","1 out of 6 found this helpful."
"10","/10","Has such a different feel than the past Transformers movies!!!","https://www.imdb.com/review/rw9115956/?ref_=tt_urv","jayroc-06167","https://www.imdb.com/user/ur100389598/?ref_=tt_urv","12 June 2023","This film was so different than the past Transformers movies! It was nice to see such change with this franchise! I hope they continue to bring in new cast members like.... Pete Davidson, Peter Dinklage, and Ron Perlman. They brought such a different taste! It was a welcome change, and parts of this film were funny! I'm glad they got rid of sexualizing some young girl like they did in past movies. There is still a lot of the same aspects of the past films but this installment brought out different feelings, parts were funny, sad, adventurous and thrilling! When you look back at what the past movies were like and see the differences in this new film you can see the director was aiming to go in a new direction!","0 out of 4 found this helpful."
"10","/10","A Transformers Fan's Dream","https://www.imdb.com/review/rw9108857/?ref_=tt_urv","TheRealPetraeus","https://www.imdb.com/user/ur107079670/?ref_=tt_urv","8 June 2023","Transformers: Rise of the Beasts is EVERYTHING a Transformers would want. Now, this movie isn't 5 stars, but from the perspective of a Transformers fan, it is. I see why fans of the animated show and comics were unhappy with the Michael Bay adaptions, because THIS feels like a Transformers movie. The dialogue and important plot points feel ripped out of a comic, which is good but sometimes bad. The story is one of the strongest we've gotten from one of these movies, but it still isn't the best. Very over reliant on Macguffins. Noah is an actually good and (decently) well-written protagonist and shows that the human characters in these movies aren't bad, instead, it's the way they're written. Elena is a VERY weak main character, and her mediocre acting doesn't help.The acting sequences are some of the best we've ever gotten. The mountains of Peru were a genius idea, and they serve us some awesome set pieces. The CGI is *amazing* and puts so many recent movies to shame. The voice acting is really good too. Pete Davidson and Peter Dinklage are standouts. Speaking of Peter Dinklage, Scourge is an awesome villain, and I'd argue he's the best one we've gotten. Awesome voice acting and design, but is still menacing. All the Autobots are actual characters too and are likeable. The Maximals feel underutilized for the most part, but they steal the show when they're onscreen.The climax is one of my favorites out of the series and might be the best. An amazing set-piece and the soundtrack is pretty good. I will say, the absence of Steve Jablonsky is felt. His talent could have made the best scenes in the movie even better. There are a lot of interesting plot points that I won't talk about due to spoilers, but I think this is the best Transformers movie we've gotten. From a fan's perspective, and I think more casual audiences will agree. If you're interested in checking this out, please see it in theaters!","9 out of 25 found this helpful."
"10","/10","BEST ONE YET","https://www.imdb.com/review/rw9113169/?ref_=tt_urv","jaimesabigail","https://www.imdb.com/user/ur108256633/?ref_=tt_urv","11 June 2023","A must-see that did not let me down and kept me awake throughout. I will always love transformers. Wishing for an eighth.They're getting better in comparison to the rest, and I'm looking forward to the next movie because it had a story that made sense and I think the next one will be great.I'm not sure why some people aren't happy with the movie; it was definitely better than the previous one, and I hope it stays that way.It moved me to tears a few times; few films can do that. Watch it; you won't regret it.Audience was as well captivated by the movie and all seemed they loved it , so many claps at the end.","1 out of 6 found this helpful."
"10","/10","Best Transformers Since Dark of the Moon","https://www.imdb.com/review/rw9225585/?ref_=tt_urv","deanambrosegal","https://www.imdb.com/user/ur113684092/?ref_=tt_urv","30 July 2023","The movie was amazing!! There was comedy, expense, sadness and enjoyment in every scene. The main character was chosen perfectly and the supporting cast were amazing. I was rolling with laughter from the first appearance of the Transformers til the last.Not only was the plot good. It fit right in with the traditional Transformers makeup; bad guy does something, transformers come to the rescue and a battle to the finish happens. Also the acting was amazing. Each actor/actress did a great job of portraying their character in the manner that was expected.Finally, the music was on point. Every scene with a song was planned and prepared perfectly to match the mood. Props to the directors, cast and staff that made this one of the best movies of the year, in my opinion!!!!","0 out of 6 found this helpful."
"10","/10","ABSOLUTELY THE WORST","https://www.imdb.com/review/rw9241135/?ref_=tt_urv","markowendietrich","https://www.imdb.com/user/ur114548598/?ref_=tt_urv","6 August 2023","I have NEVER seen two more talentless lead ""actors"" in my life. Their chemistry is like oil and water. I praise the ancients that I didn't have to pay for this dreck. If the alleged acting isn't bad enough, a garden slug could have written the dialogue.Given the sophistication of CGI and AI and the 1000s of actors looking for roles, it defies belief that this garbage made it beyond the cutting room floor. The producers and casting agents should be relegated to janitorial functions at a B movie sound studio.Perhaps there is someone in the class action bar who can devise a claim for fraud. Just sayin'.","3 out of 8 found this helpful."
"10","/10","A '90s Globetrotting Adventure Unleashes Transformers: Rise of the Beast","https://www.imdb.com/review/rw9202195/?ref_=tt_urv","dzinekubenjamin","https://www.imdb.com/user/ur116441855/?ref_=tt_urv","20 July 2023","As a lifelong fan of the Transformers franchise, I had high hopes for Transformers: Rise of the Beast, and I am thrilled to say that it exceeded all my expectations! This movie breathes new life into the iconic series, taking us on an action-packed '90s globetrotting adventure that introduces fresh faces and brings back nostalgic favorites in a way that rekindles the magic of the original animated series.The storyline of Transformers: Rise of the Beast takes place in the 1990s, and the choice of this era was a brilliant move by the filmmakers. It immediately draws in both longtime fans and newcomers, evoking fond memories of the classic cartoon while presenting a modern and dynamic take on the Autobots and Decepticons' age-old battle. The '90s setting adds a sense of nostalgia, giving the film a distinct charm and making it relatable to audiences who grew up with the franchise.One of the standout features of this film is the introduction of the Maximals, Predacons, and Terrorcons into the existing conflict between the Autobots and Decepticons. This expansion of the Transformer universe opens up a whole new dimension of storytelling and character dynamics. The Maximals and Predacons, in particular, bring an exciting twist to the plot, providing an engaging contrast to the familiar Autobot and Decepticon personalities. Their arrival introduces fresh perspectives, allegiances, and, most importantly, thrilling battles that are an absolute feast for the eyes.The character development in Transformers: Rise of the Beast is exceptional. We see the Autobots and Decepticons in a new light as they navigate alliances, betrayals, and unexpected friendships amidst the escalating conflict. Moreover, the introduction of the Maximals, Predacons, and Terrorcons allows the movie to delve deep into their unique backstories and motivations, making them feel like fully realized characters, not just robotic entities.The film's special effects and action sequences are jaw-droppingly impressive. The transformation sequences are seamless and mind-bogglingly detailed, bringing an authentic and nostalgic feeling to the screen. The battles between the various factions are epic, thrilling, and flawlessly executed, leaving the audience on the edge of their seats throughout the entire film.The stellar cast, led by exceptional performances, deserves a special mention. Each actor brings their A-game to their respective roles, adding layers of emotion and depth to their robot characters. The camaraderie and chemistry among the cast contribute to the film's overall enjoyment, making it an unforgettable movie experience.Overall, Transformers: Rise of the Beast delivers on its promises and then some. It successfully expands the Transformers universe by introducing the Maximals, Predacons, and Terrorcons in a '90s globetrotting adventure, all while staying true to the essence of the original series that captured our hearts. The film is a rollercoaster of action, emotion, and nostalgia, leaving audiences thrilled and eager for more. Whether you're a devoted fan of the Transformers or just someone looking for an exhilarating cinematic journey, this movie is a must-watch!","2 out of 5 found this helpful."
"10","/10","I loved this movie","https://www.imdb.com/review/rw9104953/?ref_=tt_urv","castillogonzalesluis","https://www.imdb.com/user/ur124136447/?ref_=tt_urv","6 June 2023","I love transformers.Actually, I prefer movies with only Transformers as cartoons.Please, don't take it so seriously and turn it into something that it is not and just enjoy the landscape of Machu Picchu YESAs a fan and lover of the G1 drawings, it made me very nostalgic to see iconic transformers from the saga.If you don't like Transformers don't go see this movie. I don't get why people who've never enjoyed these films would go to this one just to write a bad review. Stay at home, watch the trailer on Youtube, save yourself the ticket price and write your ugly hateful review that way.","41 out of 87 found this helpful."
"10","/10","Worth Watching!!!!","https://www.imdb.com/review/rw9110202/?ref_=tt_urv","skmenon1993","https://www.imdb.com/user/ur128350358/?ref_=tt_urv","9 June 2023","Transformers : Rise of the BeastsThe prequel of the Transformers series... Glad to watch the movie on 8th June itself & i am not regretting of watching at the Big screen.Plot of the MovieSet in the period of 1994 where Transformers are under refugees on earth waiting for their moment to go to their home Cyberton but their mightiest enemy Unicorn is behind, posing as a threat of their survivalWhether Optimus Prime and his team able to succeed?? Whether Optimus loose his credibility & trust he bestowed upon his team?? Watch it .....Movie AnalysisOverall, the movie delivers entertainment. Voice of Optimus Prime always gives goosebumps and positivity..Action sequences well choreographed especially the climax.A journey of sacrifice, trust, hope, love had been witnessed.By the end , we could realise that War is still unfinished.Overall, a wholesome entertainer.","2 out of 9 found this helpful."
"10","/10","Love ittttttt","https://www.imdb.com/review/rw9113287/?ref_=tt_urv","kffmbcfg","https://www.imdb.com/user/ur129484948/?ref_=tt_urv","11 June 2023","I loved it so much. I loved it the most because growing up loving the live action transformers you never really saw the main character look like me, you only really saw tyrese and he wasn't necessarily a main character but I really love the new characters Noah and Elena. I hope in transformers 8 we could get a lil romance between them because they def did spark a lil bit in the 7th one but overall 10/10 stars across the board for me. And I absolutely love the maximals they are so cool especially when they can be animas but also look like the autobots that was so cool to me and also BROOKLYNNN.","1 out of 6 found this helpful."
"10","/10","Transformers Is The Best","https://www.imdb.com/review/rw9106442/?ref_=tt_urv","brandonxboxlover","https://www.imdb.com/user/ur129943454/?ref_=tt_urv","7 June 2023","This movie really is for the fans and has a great sequel to bumblebee. And I hope that everyone watching well enjoy this movie. It is a great real feel. For all ages to watch. If you're going to see a movie this weekend this is the movie for you transformers are back and they are ready to transform and roll out everyone watching this movie she give it a 10 out of 10 for a Transformers movie that's what it is. It's a great action packed fun adventure and just the start of what's to come. I hope everyone this weekend will go see it and give it a great and wonderful rating, and it will bring joy to everyone who watches it.","30 out of 67 found this helpful."
"10","/10","Amazing movie","https://www.imdb.com/review/rw9108534/?ref_=tt_urv","saleemadhil-56246","https://www.imdb.com/user/ur130847046/?ref_=tt_urv","8 June 2023","What a movie loved each and every moment Optimus, bee, Miraj just stolen the show and maximal amazing, finally a good transformers to watch......
Ending arrival to earth Bgm reminds me old transformers..
Each and every moment is amazing finally good to see a complete robot in action without stupid human love and sentiment
Optimus s amazing
Miraj s cool
Bee s so cute
Scoung so terror
Maximal prime a true leader.Recommend to all transformers fans all over the world to watch it in theaters and enjoy each and every moment it is so fresh u will be having all moment that we missed in bayformersAll the best.","3 out of 11 found this helpful."
"10","/10","Bah Weep Graaaaaghah Weep Ni-ni Bong","https://www.imdb.com/review/rw9228562/?ref_=tt_urv","denisemc-14483","https://www.imdb.com/user/ur132544114/?ref_=tt_urv","31 July 2023","Omg! I can't get enough. I love this installment of the franchise. I have such a great time watching it. Til All Are One! I was definitely with this movie from beginning til end. It's always good to leave the theater feeling as though I got my money's worth and I sure did. My brother and I have been fans since we were little kids and this installment was one of my favorite. I can't get enough of one part in the movie; so I just keep watching it over and over. I just watch it again for the third time and oh well, might as well watch it again lol. The ending...oh boy! I can't wait! Keep em coming. I'll be there.","0 out of 7 found this helpful."
"10","/10","A MUCH NEEDED CHANGE","https://www.imdb.com/review/rw9191794/?ref_=tt_urv","trojan-71042","https://www.imdb.com/user/ur136159648/?ref_=tt_urv","15 July 2023","For a decade, Transformers struggled to add something new to its franchise cinematically. Particularly, the fight between Autobots and Decepticons which is exhausting at this point. However, this movie provided a VERY fresh take on the story and characters. The long-awaited appearance of Unicron in live-action and a bunch of enemies not named Megatron and was a Decepticon is refreshing. On top of that, Optimus' anger towards Unicron and his lackeys is the most justifiable reason for Optimus to kill since these guys are incapable of remorse, guilt, and humanity. Connecting us to he human aspect of this film was fantastic as well and it was long-awaited in a sense since the departure of Shia LaBeouf's character, Sam Witwicky. Reintroducing the Maximals to modern fans is what really made this film unique than the others because it shows that not everything is all robots and cars. Sometimes, it's just robots and beasts.","0 out of 4 found this helpful."
"10","/10","Amazing movie!","https://www.imdb.com/review/rw9112777/?ref_=tt_urv","hassanzaghi","https://www.imdb.com/user/ur139212567/?ref_=tt_urv","10 June 2023","Don't listen to the people who say this movie isn't good it's more the good I promise. It's movie where your eyes are on the screen 24/7. This movie shows us the story behind the transformers which is amazing and more make the movie more interesting.Don't listen to the people who say this movie isn't good it's more the good I promise. It's movie where your eyes are on the screen 24/7. This movie shows us the story behind the transformers which is amazing and more make the movie more interesting.Don't listen to the people who say this movie isn't good it's more the good I promise. It's movie where your eyes are on the screen 24/7. This movie shows us the story behind the transformers which is amazing and more make the movie more interesting.","2 out of 6 found this helpful."
"10","/10","The great revival of Transformers G1 and Beast Wars","https://www.imdb.com/review/rw9121339/?ref_=tt_urv","Elvis-Del-Valle","https://www.imdb.com/user/ur139621299/?ref_=tt_urv","15 June 2023","The seventh installment of the Transformers live action saga uses the same formula as the previous installment and is to bring a new recreation of the animated history that marked the childhood of many. In this case, it also chooses to bring back the Beast Wars characters, although only the most relevant Maximals are the ones they include. Instead of the Predacons, the Terrorcons are the main villains. The film adapts those characters in the style of Michael Bay that is still present in the saga, but it is a wonderful roller coaster of action and special effects that generates excitement and even revives old memories of the Transformers G1 and Beast Wars series. Unicron in this movie even has the air of that version seen in the 80s animated movie. Everything in this movie is great, including the plot, the direction, and it has very good shots of Peruvian lands. Definitely, Transformers: Rise Of The Beats is a magnificent film that reminds us why this franchise is still engraved in our hearts and that it will even remain engraved in the new generation. My final rating for this movie is 10/10.","1 out of 8 found this helpful."
"10","/10","This movie refreshed the transformers franchise","https://www.imdb.com/review/rw9197913/?ref_=tt_urv","xxbadboydragonxx","https://www.imdb.com/user/ur143566384/?ref_=tt_urv","18 July 2023","Transformers: Rise of the Beasts marks a triumphant return to form for the beloved franchise, delivering a jaw-dropping and adrenaline-pumping experience that will leave fans in awe. With its seamless blend of heart-pounding action, captivating storytelling, and groundbreaking visual effects, this installment earns a well-deserved spot among the best Transformers films to date. From start to finish, it electrifies the senses and solidifies its place as a true cinematic gem.Director Steven Caple Jr. Takes the helm and expertly guides the narrative, injecting fresh energy and a deep respect for the source material into every frame. The script, penned by Joby Harold, skillfully balances exhilarating action sequences with well-developed characters and an engaging storyline, resulting in a film that caters to both die-hard fans and newcomers alike.One of the film's standout aspects is its diverse and compelling cast. The performances are top-notch, with each actor embodying their respective characters with remarkable dedication and charisma. From Anthony Ramos as the endearing and courageous protagonist to Dominique Fishback as the intelligent and resourceful scientist, the cast breathes life into their roles, forging a strong emotional connection with the audience.The introduction of the Beast Wars storyline adds a captivating layer of depth to the Transformers universe. The seamless integration of iconic characters such as Optimus Primal, Megatron, and the Maximals and Predacons further immerses viewers into a rich and expansive world. The nostalgia-inducing nods to the original animated series are tastefully sprinkled throughout, providing a delightful treat for long-time fans.The action sequences are nothing short of breathtaking. From the bustling streets of iconic cities to explosive battles on land, sea, and air, Rise of the Beasts delivers on its promise of non-stop, pulse-pounding thrills. The visual effects work is nothing short of extraordinary, seamlessly blending the CG Transformers with their real-world surroundings, creating a visual spectacle that pushes the boundaries of what is possible.The film's soundtrack is a force to be reckoned with, perfectly complementing the on-screen action and enhancing the emotional beats. The original score, composed by an industry veteran, weaves together a blend of iconic Transformers themes and new compositions, enhancing the immersive experience and leaving an indelible mark on the audience's senses.Transformers: Rise of the Beasts transcends expectations and cements its place as a pinnacle of blockbuster filmmaking. Its captivating story, stunning visual effects, exceptional cast, and masterful direction make it a must-watch for fans of the franchise and action cinema enthusiasts alike. This explosive installment not only revitalizes the Transformers universe but also sets a new standard for future entries in the series. Don't miss the opportunity to witness this cinematic masterpiece that will leave you breathless and craving for more.","1 out of 4 found this helpful."
"10","/10","The Actung was great and the Action as well.","https://www.imdb.com/review/rw9133350/?ref_=tt_urv","sdempsey-62104","https://www.imdb.com/user/ur143639378/?ref_=tt_urv","19 June 2023","White guilt, 😆 just means some people hate to hear the truth and then to watch it on the big screen scares some so much to be seen and experienced as facts. If you are a good person this should not bother you, but if you are suffering from being that person that hates anything other than your skin, I would see the disappointment some feel due to their own insecurities. This was a great Movie in my opinion all the way through and everyone involved needs to give themselves a standing ovation. They did great and I live in Virginia the entire Movie theater clapped at the end of this movie no matter what race they were. Bravo and God bless. We have to do better people for our children. There is enough room in this world for us all to shine without hatred.","2 out of 10 found this helpful."
"10","/10","Excellent","https://www.imdb.com/review/rw9119405/?ref_=tt_urv","smohsinali-21592","https://www.imdb.com/user/ur145573123/?ref_=tt_urv","13 June 2023","Enjoyed every moment action packed thriller with a touch of humor loved it.Enjoyed every moment action packed thriller with a touch of humor loved it.Watched with my family everyone had a great time right from the beginning it was an absolute pleasure and action ride. Watched with my family everyone had a great time right from the beginning it was an absolute pleasure and action ride.Enjoyed every moment action packed thriller with a touch of humor loved it.Watched with my family everyone had a great time right from the beginning it was an absolute pleasure and action ride.Enjoyed every moment action packed thriller with a touch of humor loved it.Watched with my family everyone had a great time right from the beginning it was an absolute pleasure and action ride.","0 out of 5 found this helpful."
"10","/10","AMAZINGLY CRAFTED WITH A LOT OF HEART!!","https://www.imdb.com/review/rw9113384/?ref_=tt_urv","karansgrewal","https://www.imdb.com/user/ur147980493/?ref_=tt_urv","11 June 2023","Go watch It yourself!! That's all I can say. Amazing Fight sequences, Great yet simple easy to grab story and a Lot of heart and the human characters are great choices they compliment the story so well without overshadowing the Robots! A great Villian terrifying when needed with good supporting villians. The only major issue is that due to there being a lot of characters, some of them do not get enough spotlight. The characters that suffer the most are the maximals, mainly Rhinox and cheetor. Optimus prime has amazing character development. He's not your typical all knowing Leader, he has a lot of flaws and learns to overcome those throughout the movie.","2 out of 7 found this helpful."
"10","/10","Excellent Addition to This Franchise With Great Action, Comedy and Tension","https://www.imdb.com/review/rw9107413/?ref_=tt_urv","championxavier","https://www.imdb.com/user/ur148499091/?ref_=tt_urv","8 June 2023","A solid movie that blends the best of its predecessor and the Bay films into one cohesive transformers movie we've all come to love. It has enjoyable human leads that don't overstay their welcome and that we can have a genuine emotional connection to. And the many transformers themselves are a joy to see with brilliant action choreography on par with the Bay films. Then there is the standout performance from Mirage who was a delight to see. Along with solid tension keeping us invested, the movie is definitely a great movie for even a non-fan to enjoy. Main gripe with the film however is the subpar plot that gets bogged down to alleviate for humans along with the many plot contrivances injected that seem to only exist to move the plot forward. All in all, a wonderful expansion into the franchise and a must see.","6 out of 19 found this helpful."
"10","/10","INCREDIBLE MOVIE!!..don't listen to the negative!!","https://www.imdb.com/review/rw9116205/?ref_=tt_urv","hermosaandres","https://www.imdb.com/user/ur149741028/?ref_=tt_urv","12 June 2023","What a incredible movie. Let me start by saying dont pay attention to the negative!. If you are a true transformers fan than you will be blown away!..the movie has references that hits home!. The INCA culture is my heritage and culture!..the scenery is amazing!..is like Indiana Jones but with a twist. The music is old school and blends very well with the New york city 90s vibe it portrays. The action is Neverending!!...there's humo and heart warming moments between a robot and child the end will make you cry!. Btw they used Tonys pizzeria Bushwick as a reference!! MUST SEE!! Amazing actors!!","1 out of 5 found this helpful."
"10","/10","this movie is incredible💯💯","https://www.imdb.com/review/rw9160298/?ref_=tt_urv","ckzdjp","https://www.imdb.com/user/ur149878531/?ref_=tt_urv","2 July 2023","Me, my mom and my brother went to go see rise of the beast two weeks ago and the G1 model of all the transformers classics of the animated Series and the movie are amazing. This is such amazing move a hole. We get a more transformer movie like this in the near future.And also it just like the toys I hope we get a new transformer game. I hope it won't be no mobile. I think I need a transformer toys in my collection tho! Is 9000 out of 10
Great action, great storytelling, great character development and also we just now got introduced to.🔥🔥🔥🔥🔥💯💯💯💯😝😝😝😝
and also, this movie is great for friends and family.","0 out of 7 found this helpful."
