"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions","actions href"
"9","/10","Good movie for people who likes fantasy, yet don't care for negative reviews.","https://www.imdb.com/review/rw9691398/?ref_=tt_urv","karolinecelis","https://www.imdb.com/user/ur123171613/?ref_=tt_urv","21 March 2024","I won't do a lengthy review, so I'll be giving my thoughts on the movie. The story plot aligns with the course of the movie, the movie also kind of gave me anxiety for the main character. Because the main character is doing her best to survive from the dragon and being thrown by an evil royal family. And, the main younger sister I sense that she has good soul and deeply cares for her older sister. The queen the main character just met I believe she has heart of a bad person. After I watched the movie, the main character sort things out with the dragon and avenge her babies from humans with a bad heart. The dragon understood there are humans with good and bad souls. The dragon spooked me however I like the dragon's personality, although hostile I feel like deep down the female dragon is a good soul who cares for her kind as a dragon. If only things were different between humans and dragons the story plot would be rewritten differently. However, I like the movie as it is without making any changes to the film. Also, I am an artist who loves spiritual and fantasy movies. I feel inspired to do a painting of the main character who serves as role model for woman and girls that our weaknesses is what makes us stronger. Although, we human women and girls are weak, fragile, and sometimes unhelpful that's not true to me and I feel that our kindness, empathy, compassion, and bravery is what makes us stronger than someone with judgment, criticism, and being rough. I think the message of the movie is that you need to let go or avoid letting bad people into your life, and only let in people who have good soul and heart. By the end of the day, we are just humans that are doing our best to become the best version of ourselves. Do inner work and shadow work and let go or purge your old self because it's key to become the best version of yourself which becomes your new identity. Your identity becomes your reality and new behavior. If you want to let go of the old self and current version of yourself let go of it, and embody the person you want to become. My rating for this movie is 9/10 and this is my honest review not biased.","5 out of 8 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9691398/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"1","/10","Terrible acting, poor script, bad director, and low budget SFX","https://www.imdb.com/review/rw9712894/?ref_=tt_urv","phoneticnachos","https://www.imdb.com/user/ur152320649/?ref_=tt_urv","1 April 2024","One of the worst movies of the Millennium. This is what we are forced to watch by the greedy spoiled millionaire stars churning out film after film to ""star"" in?With a cast of so many supposed ""actors and actresses"", I cannot fathom how this is so abysmal. Cardboard cutouts would give better performances.The script is like something from a sixth grader.The lighting looks like it was made by a blind person. Cringe level SFX, plain to see AI copy and paste fill and color scenery. Nothing but green screens.These kids got swept up into a lowest common denominator cult tv show that all the MAGA sub 100 IQ people eat up with a spoon. And play with a 90s has-been actress Wanona Ridar, who is most famous for shoplifting, and being a criminal drug using adulteress. One of the kids even has a weird mouth deformity, and you can't even understand him half the time. Couldn't make it through more than a few episodes.","0 out of 7 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9712894/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"9","/10","Millie Bobby Brown Is On Fire In More Ways Than One","https://www.imdb.com/review/rw9667600/?ref_=tt_urv","ericgoldberg-50159","https://www.imdb.com/user/ur154745300/?ref_=tt_urv","9 March 2024","This is a very well done movie. A simple story told excellently. Millie Bobby Brown is a damsel who is sacrificed to a dragon to repay an ancient debt. Millie takes charge in this role and even shows the dragon some fire of her own. Robin Wright plays the corrupt queen brilliantly. Millie executive produced this along with her father, Robert. This is one of the better Netflix movies I've seen along with the Enola Holmes movies that Millie was involved with. Millie has come a long way from being the young girl Eleven in Stranger Things. She is now a woman who holds her own. I hope she continues to spread her wings just like the dragon.","16 out of 35 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9667600/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","Good, but not catchy.","https://www.imdb.com/review/rw9749191/?ref_=tt_urv","sscolin","https://www.imdb.com/user/ur19921227/?ref_=tt_urv","21 April 2024","It starts out making you think it's going to be about this, and it goes with that for a bit, and then WHAM, it was just a pretense to start the movie that really doesn't carry on beyond that point.I kept wondering off, not paying attention to it and having to go back. I was never drawn into the film until the very end.At one point the story changes from the beginning theme to a brand new one that lasted a little bit before moving on to a third idea that really seemed to come out of nowhere as it didn't add up to things that were already shown in the movie.Then there was this part that just made no sense and I think was added just for an emotional response.The ending was good, finished up the one theme well and brought the main character to the desirable conclusion. The story was 2/10, as there were a few stories with essentially 2 characters. But overall I like it and found it entertaining if I took it piece by piece and ignored the overall story/stories and would give it like 7/10. So add it all up and I'm giving it a 5/10, instead of a 4/10 for visuals.","0 out of 2 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9749191/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"2","/10","What's the point","https://www.imdb.com/review/rw9718365/?ref_=tt_urv","ricovegas","https://www.imdb.com/user/ur65933556/?ref_=tt_urv","4 April 2024","I was at a quasi-family thing where a group of folks watches a movie after dinner. This was the choice so I, dutifully, sat through it. What a mistake. The plot is paper thin and so predictable that I imagine a three year old could figure it out 15 minutes in. I admit I am not a fantasy guy, jeesh, c'mom, have a little ingenuity.I guess the CGI for the dragon was okay, but, at times it was hard to understand what it was saying. Outside of some pretty good cinematography, there is little to recommend for this. Do yourself a favor and find a better rated fantasy flick if you're in the mood for that sort of thing.","0 out of 6 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9718365/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","Good movie, bad production","https://www.imdb.com/review/rw9708429/?ref_=tt_urv","bartlebysuperratcreature","https://www.imdb.com/user/ur130329196/?ref_=tt_urv","29 March 2024","So I think the actually movie is a solid 8/10, but the cgi is UNBEARABLY bad, nothing really looks realistic at all.Also the camera movement is really spar-attic and is a bit all over the place, and I get that it's somewhat meant to be like that, in a lot of cases it's not a good time for the camera to be very shaky and etc.And I also think that a lot of the movie is just chase scenes, dramatic scenes etc. Nothing else really.This ends up making the movie SO much worse.I also would've liked a bit more of the story based around the other family members that aren't involved much, you couldn't really see much of them.Bad cgi, subpar acting, and bad camera angles add up to this movie being a 5/10 for me.","0 out of 3 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9708429/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"10","/10","Superb. Fantastic!","https://www.imdb.com/review/rw9671625/?ref_=tt_urv","redsjohn","https://www.imdb.com/user/ur178632151/?ref_=tt_urv","11 March 2024","I must say, this movie deserves a solid 10/10 rating! It was a thrilling film and I was completely hooked from start to finish! Millie Bobby Brown was exceptional as the main protagonist and her performance was outstanding. She never fails to impress me and this role was perfect for her! The dragon character they created for this film was nothing short of magnificent. The movie had fast transition scenes that kept me on the edge of my seat throughout. Ray Winstone's performance as Beowulf was outstanding and his voice was very soothing. He is a strong character and his role is best suited for medieval and fiction films. I want to thank Netflix for producing such an exciting movie. As a movie viewer, I am truly appreciative!","8 out of 15 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9671625/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"4","/10","Why","https://www.imdb.com/review/rw9823401/?ref_=tt_urv","maggieyc","https://www.imdb.com/user/ur59588879/?ref_=tt_urv","2 June 2024","As many others have pointed out the script, acting, CGI, plot and more were not great but my biggest gripe with this movie was that somehow Elodie's makeup stayed perfectly in place the whole time?? Not only was her makeup way too modern in the first place, but in the second to last scene after she's been in a cave fighting for her life for who knows how long her eyeliner is perfect, her lipgloss is still shiny, and her contour is on point. It just completely took me out of the movie every time... I really wanted to like it in a ""stupid Netflix movie that's sort of enjoyable"" but it was simply too terrible to enjoy at all.","0 out of 2 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9823401/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"10","/10","Damsel's Quest for Freedom","https://www.imdb.com/review/rw9730429/?ref_=tt_urv","epicisdaddy","https://www.imdb.com/user/ur150635543/?ref_=tt_urv","11 April 2024","""Damsel"" is a dark fantasy film that introduces viewers to Elodie, played by Millie Bobby Brown, a young woman who finds herself ensnared in a web of ancient debts and dangerous predicaments. Directed by Juan Carlos Fresnadillo and penned by Dan Mazeau, the film promises an intriguing premise with elements of suspense and fantasy.With a cast that includes Ray Winstone, Nick Robinson, Shohreh Aghdashloo, Angela Bassett, and Robin Wright, ""Damsel"" boasts an impressive lineup of talent. Millie Bobby Brown's portrayal of Elodie is likely to be a highlight, given her track record of delivering compelling performances.The film's streaming debut on Netflix on March 8, 2024, drew mixed reviews from audiences and critics alike. While some viewers may find themselves captivated by the film's blend of dark fantasy elements and suspenseful storytelling, others may feel that it falls short of its potential or lacks coherence in its execution.","3 out of 4 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9730429/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","Damsel: A Missed Opportunity by Netflix","https://www.imdb.com/review/rw9667654/?ref_=tt_urv","nic959","https://www.imdb.com/user/ur25123503/?ref_=tt_urv","9 March 2024","In the realm of fantasy and adventure, expectations often soar high, especially when a promising young talent like Millie Bobby Brown is at the forefront. Unfortunately, ""Damsel,"" Netflix's latest foray into the genre, falls significantly short of those expectations, stumbling on several fronts that detract from its potential.First and foremost, Brown's performance in ""Damsel"" is a contentious point. Known for her ability to bring depth and nuance to her roles, Brown seems to miss the mark here, delivering a portrayal that leans towards overacting. While her commitment to the role is evident, the excessive expressiveness detracts from the authenticity of her character, especially in scenes that demand subtlety and restraint.Moreover, the film's attempt to maintain a polished aesthetic for Brown's character, even in the most rugged settings, feels incongruous. Whether she's exploring a dark, damp cave or engaging in a fierce battle with a dragon, her makeup remains immaculate, a choice that undermines the realism and immersion of the narrative. Such details might seem minor, but they accumulate, pulling the audience out of the story and highlighting a lack of attention to context and continuity.The script and writing of ""Damsel"" are other areas where the film falters. The narrative feels underdeveloped, with dialogues and plot progressions that often lack the depth and complexity one would expect from a genre rich in possibilities. This issue is not confined to Brown's character alone; the overall cast delivers performances that range from passable to mediocre, suggesting that the problem lies more with the material they were given rather than their individual talents.While the actors, including Brown, show moments of potential, their efforts are hampered by the film's lackluster script and direction. It's a classic case of a movie that could have been much more, had the writing and character development been given the attention they deserved.In conclusion, ""Damsel"" is a disappointing addition to Netflix's lineup, particularly given the streaming giant's capacity for producing compelling content. While it might offer a few entertaining moments, the film ultimately feels like a missed opportunity to deliver a captivating, coherent fantasy adventure. Viewers might find themselves watching till the end, but more out of a sense of completion than genuine enjoyment.","0 out of 1 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9667654/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"2","/10","A children's movie","https://www.imdb.com/review/rw9713437/?ref_=tt_urv","carolagryma","https://www.imdb.com/user/ur160822049/?ref_=tt_urv","1 April 2024","The short review is that it is a good children's movie, less so for any adults. It's well filmed and there are not many dull moments but it has a very unoriginal plot and it is very shallow without any complexity in terms of plot or character development, similar to marvel movies. Maybe I should have read up but my conception of fantasy shows and movies is that it's normally layered upon years and years of story told throughout various books but this is kinda just an action movie dressed in fantasy clothing. If I'm being positive I think the movie looked great and the locations etc were nicely done.","0 out of 5 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9713437/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","Ready or Not... with a Dragon","https://www.imdb.com/review/rw9666470/?ref_=tt_urv","ancsdavalos","https://www.imdb.com/user/ur139302644/?ref_=tt_urv","9 March 2024","Okay this movie was SO good. I was intrigued from beginning to end. Acting was great, effects were beautiful, the scenery was breathtaking. I love Millie Bobbie Brown, which is why I watched in the first place. Superb acting on her part, and just in general throughout the film.The Dragon talking was a super cool element to the story and her voice was definitely creepy! I love the actual revenge story behind it all, not that she's just a Dragon who wants to kill.Besides the fact that as soon as I saw the mother was black and the queen was white, knowing since this is a Netflix film, obviously the black woman couldn't possibly be the bad guy (hint, hint, Netflix can never make a dark skinned bad guy lol), it was a great overall film that I thoroughly enjoyed!","3 out of 4 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9666470/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"4","/10","Nice heroine trasher, but no dragon-princess kissing scene :(","https://www.imdb.com/review/rw9685732/?ref_=tt_urv","stefanies-74423","https://www.imdb.com/user/ur167740757/?ref_=tt_urv","18 March 2024","I feel so bad for everyone who worked on this because the cast is stellar, the acting is superb, costumes, CG & VFX, music... are actually not that bad compared to other movies in the same genre. Except the script. Oh boy, the script!I don't know how you manage to turn that mush of overused, cringe ideas into the least innovative, 100% formulaic, boring and predictable heroine trasher imaginable. They could have taken it, ironed out the kings without much effort - because the issues of the stories are already well known - and turned it into something good. Unfortunately, they kept it at copy-pasting the bad and stupid stuff and seasoned it with more cringe.The only thing that kept me from laughing at how bad it was done was the absence of a kissing scene between the princess and the dragon at sunset in the end. And to to be fair: such a kissing scene would have been more memorable and innovative than the rest of the movie.4 Stars, because the movie looks nice and some people really made an effort. It's a good one if you are in vegetable mode on your couch while having a fever, I can't recommend it when looking for a real movie you want to watch while your brain is fully functional.","0 out of 4 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9685732/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","Highly entertaining and totally satisfying","https://www.imdb.com/review/rw9666687/?ref_=tt_urv","erimerdi","https://www.imdb.com/user/ur26524364/?ref_=tt_urv","9 March 2024","Finally, I enjoyed watching a dark fairy tale with a deceived dragon, betrayal, lies, revenge, and a strong female character in the middle of it all.** I've been enjoying fewer and fewer productions in recent years. From what I understand from the comments viewers make on social media, in general, expectations for productions are too high to be met. Maybe this is because new filmmakers are constantly trying something different and out of the ordinary, and end up being disappointed at the box office. However, a good story, good acting, and a well-adjusted storytelling style will always work. Damsel is a good example of this. Unfortunately, it is clear that it will not please the generally dissatisfied teenagers or the overly artistic masses, but they have created an entertaining and watchable film by applying the formula I gave above in a classical sense. What was the general rule? You can't please everyone.I don't want to be misunderstood, I'm not saying it's the best movie of the last few years and a masterpiece, but it's an entertaining and engaging movie that has what a movie should have and leaves a smile on your face when the ""the end"" credits roll.** The current generation, which has not experienced the cinema culture of the 80s and 90s, is quite ruthless and destructive in their criticism of films, as they are in everything else. They need to learn that they won't find the meaning of life in every movie they watch, and sometimes they just need to sit back and enjoy the moment.Damsel is nothing more than a dark fairy tale of a young princess whose life begins enchantingly and unrealistically well, and then turns into a survival fight against an ancient and very powerful dragon. Damsel, like every fantasy fairy tale, contains intrigues, lies, and hidden agendas, and presents them to the viewer in an entertaining way. You can guess where the story is going while watching it, but that's not always a bad thing. Not every story has to have very clever twists. Sometimes you wonder how the ending will happen even if you can guess the ending, and that's honestly the case with Damsel.As I wrote at the beginning, you will not find the secret of life in this film, nor is it a masterpiece that has a special place among the films made so far, but you will return to the fairy tales that we all watched, read, or our families told us in one way or another in our childhood years. If fantasy movies are not for you, then Damsel is not for you. Damsel, which has a well-adjusted, satisfying acting and a flowing story, features my favorite fantasy creature, the Dragon, and not only features it, but also shares the lead role. If you are into fantasy genre then give Damsel a chance.","3 out of 4 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9666687/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","The Damsel Ain't in distress no more...or is she?","https://www.imdb.com/review/rw9724378/?ref_=tt_urv","BoBo_Goal32","https://www.imdb.com/user/ur19582235/?ref_=tt_urv","7 April 2024","Until minute 35 (give or take) I was sure we are going for an adventure princess story and my wife was totally on board. Once the Dragon came and along side came the horror genre elements, the movie changed completely and my damsel got distressed and baled on me... leaving me alone, in order to complete the mission on my own.Well...challenge accepted...or not completely. The day after she came back, learned that she is a cowered and completed almost all the rest of the film, that was...pretty stupid. Straight forward and almost shoved into each and every viewer's thought. Nothing new from this one or its genre.An almost classis case, for PC era, of roles Reversal, that takes out men almost completely out of order and leaves women to take charge on all of leading roles of influence in the movie. We've got an evil queen mother, the damsel that got distressed and prevails, a female dragon and a whole bunch of men that are doing wrong or doing nothing to prevent all wrong stuff.As I started to say, the first half of hour is kind of an exposition and it completes all genre rules to get the show started. After this time, it's a girl fleeing from a dragoness for each and every direction possible, just to get a second round with it / her. Nothing to be excited about or loose anyone's sleep over it (especially not my wife's).Millie Bobby Brown never proved to be anything else but a pretty growing face in Hollywood and she does it(?) again this time also. We got several has been actors that just watching their name as part of the cast makes me goosebumps.Ray Winstone, Angela Bassett and Robin Wright are absolutely wasted here, but did the job for an 80's kid like me, that will not settle for young Millie Bobby Brown only, in order to check out another collaboration, that she is marking with streaming faltering giant.","0 out of 4 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9724378/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","A good watch for fans of Millie Bobby Brown and lighthearted fantasy adventures. But those seeking a groundbreaking narrative might be disappointed.","https://www.imdb.com/review/rw9734023/?ref_=tt_urv","ajintvarghese1","https://www.imdb.com/user/ur178416649/?ref_=tt_urv","13 April 2024","Millie Bobby Brown shines as a warrior princess in Damsel. This action-packed fantasy throws her Elodie into a dragon-guarded escape from a forced marriage. The stunning visuals, particularly the landscapes and the dragon, are a feast for the eyes. Brown delivers a fierce performance, proving she can do these kind of movies as well.While the plot might be predictable, the film's creatures like talking dragon keep things fresh. Though some supporting characters lack depth, the fast pace keeps the focus on Elodie's thrilling journey.Damsel isn't a groundbreaking story, but it's a blast for fans of Brown and fantastical adventures.","0 out of 2 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9734023/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"3","/10","The extreme make up - stranger things","https://www.imdb.com/review/rw9766880/?ref_=tt_urv","lgsmarketing","https://www.imdb.com/user/ur157362586/?ref_=tt_urv","1 May 2024","The Netflix film ""The Maiden"" suffers notably from underwhelming special effects, which is particularly disappointing for a genre that hinges on the grandeur and awe of epic adventure visuals. The narrative doesn't bring anything new to the table, recycling familiar tropes without any fresh twists or compelling additions. While the lead actresses display commendable physical fitness and commitment to their roles, they are let down by subpar dialogue that fails to capture the depth or nuance necessary for viewer engagement. Perhaps the most jarring element is the anachronistic makeup worn by Miley from ""Stranger Things""; her heavily modern makeup feels out of place in a period setting and distracts from the historical authenticity one might expect. Billie Eilish's makeup, too, is distractingly overdone, pulling attention away from her performance and undermining the film's credibility. Overall, ""The Maiden"" is a lackluster film, and it's perhaps for the best that it was confined to streaming rather than a cinematic release.","0 out of 3 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9766880/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"1","/10","Another sacrifice on ""THE MESSAGE"" altar","https://www.imdb.com/review/rw9718265/?ref_=tt_urv","n-correia","https://www.imdb.com/user/ur57106599/?ref_=tt_urv","4 April 2024","""Damsel,"" despite its ambitions, falls short in several critical areas, making it a missed opportunity in the landscape of modern cinema. Firstly, the film's pacing struggles to find a consistent rhythm, oscillating between sluggish scenes and rushed developments that leave the audience feeling disconnected from the narrative's emotional core. This erratic pacing undermines the storytelling, making it challenging for viewers to fully invest in the characters' journeys.Moreover, while the movie attempts to subvert traditional genre expectations, it often does so in a manner that feels more contrived than innovative. This approach results in a tonal imbalance, where the film's efforts to blend different genres come off as disjointed rather than seamless. The intended humor and satire, which could have been the film's saving grace, often miss their mark, leading to a sense of awkwardness rather than the intended wit or critique.The performances, although earnest, are hampered by a script that lacks depth and nuance. The characters, meant to be complex and multi-dimensional, often come across as one-dimensional and underdeveloped. This lack of character depth makes it difficult for the audience to empathize with their struggles or understand their motivations, further distancing viewers from the film's narrative.Visually, ""Damsel"" shows some promise with its cinematography and setting, offering glimpses of what could have been a visually captivating experience. However, these moments are overshadowed by the film's overarching issues, including a storyline that feels both predictable and unfulfilling. The potential for a compelling critique of traditional roles and expectations is evident but ultimately not realized, leaving the audience with a sense of what could have been.In conclusion, ""Damsel"" attempts to challenge conventions and offer something new but is hindered by its execution. The film's pacing, tone, character development, and humor all contribute to a viewing experience that feels lacking in both substance and satisfaction. While there are fleeting moments of potential, they are not enough to elevate the movie beyond its fundamental flaws.","0 out of 6 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9718265/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"10","/10","Great fun and fulfilling","https://www.imdb.com/review/rw9723124/?ref_=tt_urv","vascariz-56601","https://www.imdb.com/user/ur147358440/?ref_=tt_urv","7 April 2024","An excellent movie with a tight storyline and narrative. Enjoyable without trying to be too clever, and has great underlying themes. Would highly recommend this to anyone who wants something enjoyable to watch.A great family watch as well. A few PG scenes of some violence so better with slightly older children.Strong female lead but does it very well in that the lead could've been male and the storyline would not need much change. More movies should follow the lead. Don't write in ""female"" storylines or beats. Just stick to a solid story and action sequences.Further, it keeps a nice constant flow and story beat. Doesn't drag anything out unnecessarily.","4 out of 6 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9723124/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"5","/10","Meh","https://www.imdb.com/review/rw9685777/?ref_=tt_urv","latishaaduncan","https://www.imdb.com/user/ur178928164/?ref_=tt_urv","18 March 2024","The story itself, while not the most original, was still good. The concept itself was interesting. Kind of a shame it wasn't executed better because it could have Probably been really great if had been. The acting was fairly dull and kind of stuffy. Millie is beautiful but I just don't know that this was the right role for her. The biggest downfall of the movie was the lack of emotional depth though. So many scenes that should have brought you to tears were just very bland and almost awkward or obviously forced. However, the biggest positive in my opinion, was the dragon. The dragon was cool looking at least. I probably enjoyed her the most. So there's that. It was cool to watch with my kids at least. The most graphic parts were wounds and blood. Nothing sexual, no real bad language. Could have passed for a Disney Channel movie actually.","0 out of 2 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9685777/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","Well worth a watch","https://www.imdb.com/review/rw9665606/?ref_=tt_urv","tommyt-84334","https://www.imdb.com/user/ur144593661/?ref_=tt_urv","8 March 2024","To be honest I wasn't expecting much!! But it ended up being a very good film, if your into films with dragons then this is one for you, some good characters and I reckon there could be a sequel? I mean why not it's a lot better film than some others I've seen that have sequels so I'd say give it a chance,Millie Bobby brown, is a great young actress and she's very good in this one , I'd give it a eight out of ten like I've said it's well worth a watch so go and have your ""Netflix and chill"" with this one and don't but your heating on Because there's plenty of fire in this film to warm you up!!","4 out of 6 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9665606/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","Was pretty good. It moved along at a good pace","https://www.imdb.com/review/rw9727910/?ref_=tt_urv","darthpc36","https://www.imdb.com/user/ur49962772/?ref_=tt_urv","10 April 2024","I watched this and one other movie this weekend. The other movie being Poor things. And this movie was more believable then Poor things.I'm reading a lot of negative reviews. For a movie about dragons, it was pretty good. I mean, again it's a fairytale about dragons. Considering all the critics choices for good movies, this ought to win something. The only negative thing I saw was the ending was rather abrupt. Other than that it wasn't that bad.The CGI was good, after the initial start to get the action going, it moved along pretty good. I'll agree they could have gave more of a backstory, but it was better than expected.","4 out of 6 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9727910/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","This was Surprising Good","https://www.imdb.com/review/rw9668108/?ref_=tt_urv","stan-benda","https://www.imdb.com/user/ur48328447/?ref_=tt_urv","10 March 2024","I have enjoyed fantasy movies since I was a kid. And yes I admit fantasy movies can be hit (Game of Thrones) or a miss (too many examples to cite). This is a hit. Why? Great production values, great -- but not over the top acting -- and special effects that facilitate but do not overwhelm in the plot.I watched this because it starred Millie Bobby Brown. I became familiar with her through the series Stranger Things. In Stranger Things she played an abused institutionalized child, and so her acting was intense and vulnerable. Here Ms. Brown plays a very strong young women full of courage, tenacity and intelligence, and even nobility. Moreover, she carries the movie since she is in almost every scene. She does it brilliantly and with aplomb.Another actress that helps raise this movie is Robin Wright who is obviously channeling Claire Underwood from House of Cards. She steals her scenes.In short this is a great popcorn movie for adults.","10 out of 20 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9668108/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"10","/10","Easy to watch, might not be perfection for some, but I thought it was empowering with a satisfying ending","https://www.imdb.com/review/rw9672866/?ref_=tt_urv","zala-vegnuti","https://www.imdb.com/user/ur48162904/?ref_=tt_urv","12 March 2024","Sure, you could slice and dice, but sometimes it's just nice to watch a movie, relax, and enjoy watching someone's imagination come to life.I thought everything looked really good. From the CGI to the costumes, hair etc. Mille Brown did a great job, and she looked so beautiful and strong throughout. Robin Wright was an excellent villian, Angela Bassett a loving mother.If you want to look into the depths of it, the moral of the story is as old as tale - the wealthy screwing over the less fortunate. The entitilement at it's highest and the most rewarding ending.I will watch again for sure.","10 out of 20 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9672866/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"9","/10","Exceptionally well done in 90% of all areas","https://www.imdb.com/review/rw9676797/?ref_=tt_urv","mason25","https://www.imdb.com/user/ur20098077/?ref_=tt_urv","14 March 2024","This could have been a perfect 10 had it leaned a little more in to being an adult movie, in terms of violence/gore/plot. Not that it needed to be much gorier, they got away with a ton of violence visuals for a pg13, they just would or could have looked better if they werejust that extra bit more realistic, vs meeting a rating.The plot wasn't new or anything groundbreaking, but it works. They did a good enough job with the story that it didn't need to be an entirely new one.I did feel a couple things things she did didn't seem true to anything. Like cutting off her hair to make a rope.Falling in the crystal area and not being absolutely shredded.Overall though, as a pg13 nearing an adult rating, it was a great adventure, with a phenomenally well done dragon. I would rank the dragon a 10/10 for being a D&D representative. Not sure which species, but this was a vindictive, dangerous apex predator with a motive.","10 out of 20 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9676797/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","delightful","https://www.imdb.com/review/rw9671136/?ref_=tt_urv","arockthief","https://www.imdb.com/user/ur35323549/?ref_=tt_urv","11 March 2024","Scenery, fun, costumes, fun, cgi,fun, action,fun. I wish to have seen this on a big screen. That must be a gorgeous eyeful. The negative reviewers took this movie too seriously Take a belly breath, pour some good whiskey, put your feet up, and have some fun. This movie is just that. You can find fault with it all you want, be it the plot, the story (yes it is a familiar one), the make believe, the fantasy. But is that not what we need sometimes? My troubles disappeared for a couple hours and I smiled and smiled in that time. If you expect award winning acting and what all else, then sure, you will be disappointed. But do not set yourselves up for that. Just sit back and be entertained. Cheers!","10 out of 20 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt13452446/rw9671136/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
